0.000,0.724,0.929,0.0
0.100,0.728,0.929,0.0
0.200,0.746,0.928,0.0
0.300,0.770,0.930,0.0
0.400,0.817,0.934,0.0
0.500,0.878,0.938,0.0
0.600,0.951,0.942,0.0
0.700,1.030,0.943,0.0
0.800,1.111,0.948,0.0
0.900,1.201,0.953,0.0
1.000,1.221,0.959,0.0
1.100,1.225,0.967,0.0
1.200,1.238,0.968,0.0
1.300,1.252,0.969,0.0
1.400,1.269,0.974,0.0
1.500,1.288,0.977,0.0
1.600,1.303,0.974,0.0
1.700,1.316,0.968,0.0
1.800,1.327,0.964,0.0
1.900,1.333,0.966,0.0
2.000,1.334,0.964,0.0
2.100,1.337,0.961,0.0
2.200,1.343,0.953,0.0
2.300,1.354,0.942,0.0
2.400,1.372,0.926,0.0
2.500,1.388,0.907,0.0
2.600,1.401,0.880,0.0
2.700,1.420,0.858,0.0
2.800,1.448,0.841,0.0
2.900,1.459,0.828,0.0
3.000,1.466,0.819,0.0
3.100,1.473,0.819,0.0
3.200,1.478,0.822,0.0
3.300,1.487,0.822,0.0
3.400,1.499,0.824,0.0
3.500,1.515,0.822,0.0
3.600,1.549,0.820,0.0
3.700,1.548,0.820,0.0
3.800,1.546,0.820,0.0
3.900,1.549,0.818,0.0
4.000,1.553,0.817,0.0
4.100,1.558,0.817,0.0
4.200,1.566,0.816,0.0
4.300,1.577,0.814,0.0
4.400,1.590,0.812,0.0
4.500,1.596,0.815,0.0
4.600,1.603,0.817,0.0
4.700,1.609,0.819,0.0
4.800,1.614,0.821,0.0
4.900,1.621,0.822,0.0
5.000,1.629,0.822,0.0
5.100,1.639,0.822,0.0
5.200,1.650,0.821,0.0
5.300,1.654,0.820,0.0
5.400,1.659,0.819,0.0
5.500,1.662,0.818,0.0
5.600,1.667,0.816,0.0
5.700,1.677,0.811,0.0
5.800,1.697,0.796,0.0
5.900,1.718,0.781,0.0
6.000,1.739,0.767,0.0
6.100,1.756,0.757,0.0
6.200,1.773,0.750,0.0
6.300,1.782,0.748,0.0
6.400,1.791,0.748,0.0
6.500,1.808,0.745,0.0
6.600,1.835,0.741,0.0
6.700,1.872,0.738,0.0
6.800,1.898,0.734,0.0
6.900,1.935,0.734,0.0
7.000,1.976,0.739,0.0
7.100,2.026,0.744,0.0
7.200,2.090,0.748,0.0
7.300,2.163,0.751,0.0
7.400,2.245,0.752,0.0
7.500,2.325,0.751,0.0
7.600,2.399,0.749,0.0
7.700,2.458,0.750,0.0
7.800,2.509,0.755,0.0
7.900,2.569,0.758,0.0
8.000,2.639,0.760,0.0
8.100,2.700,0.762,0.0
8.200,2.748,0.761,0.0
8.300,2.813,0.759,0.0
8.400,2.911,0.755,0.0
8.500,3.028,0.750,0.0
8.600,3.136,0.746,0.0
8.700,3.250,0.741,0.0
8.800,3.368,0.733,0.0
8.900,3.468,0.720,0.0
9.000,3.545,0.707,0.0
9.100,3.613,0.700,0.0
9.200,3.691,0.700,0.0
9.300,3.778,0.698,0.0
9.400,3.849,0.690,0.0
9.500,3.915,0.684,0.0
9.600,3.976,0.683,0.0
9.700,4.031,0.682,0.0
9.800,4.099,0.681,0.0
